"practice_id","practice_name","phone","street","city","state","zip_code","website","location_count","source","source_url","call_attempted","call_scenario","call_completed","call_datetime","working_hours_entrypoint","after_hours_entrypoint","working_hours_scheduler_endpoint","after_hours_scheduler_endpoint","confidence"
"1811970858","KNEE & SHOULDER CENTER, INC.","2604978855","2510 E DUPONT RD SUITE 206","FORT WAYNE","IN","46825","https://www.shoulderandkneecenter.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1811970858","","","","","","","","",""
"1700869732","MALLERS & SWOVERLAND ORTHOPAEDIC PHYSICAL THERAPY","2604899887","9602 COLDWATER RD SUITE 102","FORT WAYNE","IN","46825","http://www.msoptherapy.com/?y_source=1_MTA4NzcxMDgzOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1700869732","","","","","","","","",""
"1568445344","NORTH COUNTRY ORTHOPAEDIC GROUP PC","3157821650","1571 WASHINGTON ST SUITE 201","WATERTOWN","NY","13601","http://www.ncortho.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1568445344","","","","","","","","",""
"1750364303","BRADLEY A FINK DO PC","2159438900","1411 WOODBOURNE RD","LEVITTOWN","PA","19057","https://www.templehealth.org/doctors/bradley-fink","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1750364303","","","","","","","","",""
"1801879457","CENTER FOR ORTHOPEDIC & SPINE PHYSICALTHERAPY, PC","6098800880","11 CADILLAC RD","BURLINGTON","NJ","8016","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1801879457","","","","","","","","",""
"1386627966","ORTHOPAEDIC HOSPITAL","2137421128","403 W ADAMS BLVD","LOS ANGELES","CA","90007","https://locator.lacounty.gov/lac/Location/3179384/los-angeles-orthopaedic-hospital","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1386627966","","","","","","","","",""
"1669455267","GREAT LAKES PEDIATRIC SURGEONS, INC.","2604697337","7613 W JEFFERSON BLVD STE 200","FORT WAYNE","IN","46804","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1669455267","","","","","","","","",""
"1922081546","KENTUCKIANA CENTER FOR BETTER BONE & JOINT HEALTH PLLC","5025835836","100 EAST LIBERTY STREET SUITE 700","LOUISVILLE","KY","40202","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1922081546","","","","","","","","",""
"1295718831","CREEK SIDE ORTHOPEDIC","8055435633","1545 HIGUERA ST","SAN LUIS OBISPO","CA","93401","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1295718831","","","","","","","","",""
"1821072141","ELIEL ORTHO MEDICAL CORP","7877542926","JESUS T PINERO AVE 256B UNIVERSITY GARDENS","SAN JUAN","PR","927","http://www.eompr.com/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1821072141","","","","","","","","",""
"1205810553","ORTHOPAEDIC ASC OF SPRINGFIELD LLC","4174473910","3045 S NATIONAL AVE SUITE 101","SPRINGFIELD","MO","65804","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1205810553","","","","","","","","",""
"1891779377","CHOI HANFF MIRABELLO SHIM & TORKE","7278484249","5243 HANFF LN","NEW PORT RICHEY","FL","34652","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1891779377","","","","","","","","",""
"1184608531","THOMAS J PAZIK MD LLC","9703301090","6801 W 20TH ST STE 201","GREELEY","CO","80634","https://doctors.bannerhealth.com/provider/Thomas+Pazik/452958","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1184608531","","","","","","","","",""
"1851375109","ORTHOPAEDIC SPECIALISTS OF SPRINGFIELD, P.C.","4178821900","3045 S NATIONAL AVE SUITE 100","SPRINGFIELD","MO","65804","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1851375109","","","","","","","","",""
"1053395350","ORTHOSOURCE, INC.","4024080777","13839 INDUSTRIAL RD","OMAHA","NE","68137","http://www.orthosourcedme.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1053395350","","","","","","","","",""
"1710961800","NORTH COUNTRY ORTHOPAEDIC AMBULATORY SURGERY CENTER LLC","3158362200","1571 WASHINGTON ST SUITE 202","WATERTOWN","NY","13601","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1710961800","","","","","","","","",""
"1588648711","HARBOR POINT ORTHOPEDICS PC","9067867600","3409 LUDINGTON ST STE 200","ESCANABA","MI","49829","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1588648711","","","","","","","","",""
"1093799025","JAMES Y LI MD PA","4323329263","540 W 5TH ST SUITE #360","ODESSA","TX","79761","http://www.permianvascular.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1093799025","","","","","","","","",""
"1972587947","NON-SURGICAL ORTHOPEDIC CENTER","7814531266","140GOULD ST 1ST FLOOR","NEEDHAM","MA","2494","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1972587947","","","","","","","","",""
"1801870894","RICHMOND ORTHOPAEDIC","7184476545","11 RALPH PLACE ROOM 102","SI","NY","10304","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1801870894","","","","","","","","",""
"1518941525","TIMOTHY J TREIBLE MD PC","5032555388","135 NE 102ND AVE","PORTLAND","OR","97220","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1518941525","","","","","","","","",""
"1386628329","MEMPHIS ORTHOPAEDIC GROUP PC","9013822606","3980 NEW COVINGTON PIKE SUITE 200","MEMPHIS","TN","38128","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1386628329","","","","","","","","",""
"1891779617","ORTHOPAEDIC MEDICAL SOLUTIONS, LLC","4057679945","5500 N WESTERN AVE SUITE 276","OKLAHOMA CITY","OK","73118","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1891779617","","","","","","","","",""
"1457335374","ORTHOPEDIC CARE CENTER , PA","7135222222","2121 OAKDALE","HOUSTON","TX","77004","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1457335374","","","","","","","","",""
"1760466601","SPORTS & ORTHOPAEDIC ASSOCIATES OF THE REDLANDS, LLC","9702634079","2497 POWER RD UNIT 10","GRAND JUNCTION","CO","81507","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1760466601","","","","","","","","",""
"1356325138","SOUTHEASTERN SPINE SPECIALISTS INC","2057500447","1781 COMMONS NORTH LOOP","TUSCALOOSA","AL","35406","http://sesjs.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1356325138","","","","","","","","",""
"1740264316","PLEASANT VALLEY ORTHOPEDICS","3046755275","2520 VALLEY DR SUITE 211","POINT PLEASANT","WV","25550","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1740264316","","","","","","","","",""
"1104800788","BRISTOL ORTHOPAEDICS LLC","8605826603","641 CLARK AVE","BRISTOL","CT","6010","http://www.bristolortho.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1104800788","","","","","","","","",""
"1962486688","ORTHOGO P C","8153449727","4151 W ORLEANS ST","MCHENRY","IL","60050","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1962486688","","","","","","","","",""
"1144205600","MIDWEST MINIMALLY INVASIVE SPINE SPECIALISTS SC","7083902290","19110 DARVIN DR SUITE C","MOKENA","IL","60448","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1144205600","","","","","","","","",""
"1912982554","THREE RIVERS HEALTH","2692738471","715 S HEALTH PKWY","THREE RIVERS","MI","49093","https://locations.beaconhealthsystem.org/mi/three-rivers/three-rivers-health?y_source=1_MjgyNjAwNDctNzE1LWxvY2F0aW9uLndlYnNpdGU=","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1912982554","","","","","","","","",""
"1750366217","N'ORTHOPEDICS PC","9897321753","2147 PROFESSIONAL DR","GAYLORD","MI","49735","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1750366217","","","","","","","","",""
"1245215862","CENTER FOR SPINE AND ORTHOPEDICS PC","3032872800","9005 GRANT ST #200","THORNTON","CO","80229","https://centerforspineandortho.com/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1245215862","","","","","","","","",""
"1962487470","ORTHOPAEDIC & SPORTS MEDICINE CONSULTANTS INC","5134247711","275 N BREIEL BLVD","MIDDLETOWN","OH","45042","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1962487470","","","","","","","","",""
"1427227743","NYCONN ORTHOPAEDIC & REHABILITATION SPECIALISTS, PLLC","7188922022","3219 E TREMONT AVE","BRONX","NY","10461","null","8","nppes","https://npiregistry.cms.hhs.gov/provider-view/1427227743","","","","","","","","",""
"1982689337","LIMA JOINT REPLACEMENT INC","8005273872","770 W HIGH ST SUITE 290","LIMA","OH","45801","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1982689337","","","","","","","","",""
"1023093416","ORTHOPEDIC BRACE INC","3216390277","836 EXECUTIVE LN SUITE 110","ROCKLEDGE","FL","32955","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1023093416","","","","","","","","",""
"1588649842","SPORTS MEDICINE GRANT, INC","6144618174","323 E TOWN ST","COLUMBUS","OH","43215","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1588649842","","","","","","","","",""
"1548245822","BARRY D. OLIVER, MD, PA","8032525791","1416 CALHOUN ST","COLUMBIA","SC","29201","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1548245822","","","","","","","","",""
"1629053814","SPECIALIZED ORTHOPAEDICS & SPORTS MEDICINE, INC.","6144616634","720 E BROAD ST SUITE 100","COLUMBUS","OH","43215","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1629053814","","","","","","","","",""
"1346225547","UNIVERSITY ORTHOPAEDIC PHYSICIANS, INC.","6144878807","1335 DUBLIN RD SUITE 110-E","COLUMBUS","OH","43215","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1346225547","","","","","","","","",""
"1619952595","HUNTERDON ORTHOPEDIC INSTITUTE PA","9087820600","8100 WESCOTT DRIVE SUITE 101","FLEMINGTON","NJ","8822","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1619952595","","","","","","","","",""
"1598740508","LANCASTER ORTHOPEDIC GROUP, INC.","7175604200","231 GRANITE RUN DR","LANCASTER","PA","17601","http://lancasterortho.com/","3","nppes","https://npiregistry.cms.hhs.gov/provider-view/1598740508","","","","","","","","",""
"1023093044","COLORADO HAND CENTER P.C.","7192604767","3470 CENTENNIAL BLVD SUITE 200","COLORADO SPRINGS","CO","80907","http://www.coloradohandcenter.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1023093044","","","","","","","","",""
"1548245566","STARPATH ORTHOPAEDICS & SPORTS MEDICINE, INC.","6142200398","7277 SMITHS MILL RD SUITE 200","NEW ALBANY","OH","43054","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1548245566","","","","","","","","",""
"1619952785","SALINA REGIONAL HEALTH CENTER, INC","7854527269","501 S SANTA FE AVE SUITE 200","SALINA","KS","67401","http://www.srhc.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1619952785","","","","","","","","",""
"1124003165","RANDI A GALLI MD, INC","5593226600","2139 E BEECHWOOD AVE","FRESNO","CA","93720","https://www.regionalhand.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1124003165","","","","","","","","",""
"1396720348","WORCESTER COUNTY ORTHOPEDICS","5087551208","59 QUINSIGAMOND AVE","WORCESTER","MA","1610","https://www.worcesterortho.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1396720348","","","","","","","","",""
"1447235106","MIDLANDS ORTHOPAEDICS AND NEUROSURGERY, PA","8032564107","1910 BLANDING ST","COLUMBIA","SC","29201","https://midorthoneuro.com/?utm_source=GMBSocialClimb&utm_medium=MidlandsOrthopaedics%26Neurosurgery%2CPA","7","nppes","https://npiregistry.cms.hhs.gov/provider-view/1447235106","","","","","","","","",""
"1134104904","STEVEN A SILVER MD PC","4137815432","222 CAREW ST 4TH FLOOR","SPRINGFIELD","MA","1104","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1134104904","","","","","","","","",""
"1184609851","CHILDREN'S ORTHOPAEDIC & SCOLIOSIS SURGERY ASSOCIATES, LLP","7278982663","625 6TH AVE S STE 450","ST PETERSBURG","FL","33701","null","7","nppes","https://npiregistry.cms.hhs.gov/provider-view/1184609851","","","","","","","","",""
"1679559389","ORTHOPAEDIC ASSOCIATES OF READING LTD","6103768671","850 KNITTING MILLS WAY","WYOMISSING","PA","19610","https://www.oarmd.com/","4","nppes","https://npiregistry.cms.hhs.gov/provider-view/1679559389","","","","","","","","",""
"1669458378","NORRISTOWN ORTHOPAEDIC ASSOCIATES INC","6102798686","1308 DEKALB ST","NORRISTOWN","PA","19401","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1669458378","","","","","","","","",""
"1457337016","FREEPORT REGIONAL HEALTH CARE FOUNDATION","8155996000","1036 W STEPHENSON ST","FREEPORT","IL","61032","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1457337016","","","","","","","","",""
"1104802784","ROPP ORTHOPEDIC CLINIC LLC","2486699222","2075 E WEST MAPLE RD STE B-207","COMMERCE TOWNSHIP","MI","48390","http://painfreeprosthetics.com/?utm_source=GMBSocialClimb&utm_medium=RoppProsthetic%26OrthopedicClinic","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1104802784","","","","","","","","",""
"1285610956","CHARLOTTE TRAUMA SERVICES, PLLC","7043648100","1918 RANDOLPH RD SUITE 130","CHARLOTTE","NC","28207","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1285610956","","","","","","","","",""
"1588640189","ORTHOPEDIC TRAUMA ASSOCIATES, PSC","5026295460","234 E GRAY ST SUITE 564","LOUISVILLE","KY","40202","https://uoflhealth.org/services/orthopedic-trauma/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1588640189","","","","","","","","",""
"1548246127","MERCY MANAGEMENT OF SOUTHEASTERN PENNSYLVANIA","2157489872","501 S 54TH ST SUITE 126","PHILADELPHIA","PA","19143","null","3","nppes","https://npiregistry.cms.hhs.gov/provider-view/1548246127","","","","","","","","",""
"1174509699","INTEGRIS RURAL HEALTH INC","5806167634","707 S MONROE ST","ENID","OK","73701","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1174509699","","","","","","","","",""
"1275519704","GERALD D VERDI DDS MD PLLC","5028955555","4121 DUTCHMANS LN STE 311","LOUISVILLE","KY","40207","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1275519704","","","","","","","","",""
"1134105679","JANSEN ORTHOPAEDIC CLINIC, LLC","5742672663","2124 N BIOMET DR","WARSAW","IN","46582","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1134105679","","","","","","","","",""
"1356327894","AUDRAIN ORTHOPAEDICS, PC","5735820444","626 SUMMIT AVE. SUITE B","MEXICO","MO","65265","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1356327894","","","","","","","","",""
"1922084243","NORTHERN ARIZONA ORTHOSPORTS PHYSICAL THERAPY INC","9287752765","2485 N GREAT WESTERN DR F2","PRESCOTT VALLEY","AZ","86314","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1922084243","","","","","","","","",""
"1720409840","ORTHOPEDIC SURGEONS, LTD","7177615530","3399 TRINDLE RD","CAMP HILL","PA","17011","null","19","nppes","https://npiregistry.cms.hhs.gov/provider-view/1720409840","","","","","","","","",""
"1174509244","DRS A MASON AHEARN & WRIGHT G SKINNER III","8435274447","1001 N FRASER ST","GEORGETOWN","SC","29440","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1174509244","","","","","","","","",""
"1124004296","COUNTRYSIDE ORTHOPAEDICS PC","7038581800","19465 DEERFIELD AVE SUITE 405","LEESBURG","VA","20176","https://www.countrysideortho.com/?utm_source=google&utm_medium=gbp&utm_campaign=seo","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1124004296","","","","","","","","",""
"1942286026","GENESEE ORTHOPEDICS & HAND SURGERY ASSOCIATES PC","3157354496","4401 MIDDLE SETTLEMENT RD SUITE 102","NEW HARTFORD","NY","13413","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1942286026","","","","","","","","",""
"1407115553","INTERNATIONAL ORTHOPEDICS, INC.","5162794565","37 E JERICHO TPKE","MINEOLA","NY","11501","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1407115553","","","","","","","","",""
"1104802297","SIERRA REGIONAL SPINE INSTITUTE","7758282873","6630 S MCCARRAN BLVD STE A4 SIERRA REGIONAL SPINE INSTITUTE","RENO","NV","89509","https://www.sierraregionalspine.com/?utm_source=google&utm_medium=cta&utm_campaign=home&utm_id=gbp","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1104802297","","","","","","","","",""
"1154307262","JOHN B. CHANG,MDPC","5164843430","1050 NORTHERN BLVD","ROSLYN","NY","11576","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1154307262","","","","","","","","",""
"1447236328","STEVEN A KUSHNER DO PC","5867513650","3272 E 12 MILE RD. #106 DEERFIELD MEADOWS","WARREN","MI","48092","https://weence.com/medical/doctors/warren/kushner-steven-a-do/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1447236328","","","","","","","","",""
"1336125202","NEBRASKA HEART INSTITUTE PC","4024896555","7440 SOUTH 91ST STREET","LINCOLN","NE","68526","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1336125202","","","","","","","","",""
"1871570598","COOKE & BURNELL ORTHOPEDICS & CONVALESCENT SUPPLIES, INC","4134434431","741 TYLER ST","PITTSFIELD","MA","1201","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1871570598","","","","","","","","",""
"1518943364","CAROLINA MUSCULOSKELETAL INSTITUTE PA","8036444264","410 UNIVERSITY PKWY STE 2600","AIKEN","SC","29801","http://cmi.md/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1518943364","","","","","","","","",""
"1194702951","ALL FLORIDA ORTHOPAEDIC ASSOCIATES, PA","7275275272","4600 4TH ST N","ST PETERSBURG","FL","33703","https://www.afopa.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1194702951","","","","","","","","",""
"1447236237","SPINE SURGERY, PSC","5025852300","210 E GRAY ST SUITE 601","LOUISVILLE","KY","40202","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1447236237","","","","","","","","",""
"1528044468","LAKESIDE ORTHOPAEDIC CENTER, LLC","8034335633","50 E HOSPITAL ST SUITE 6","MANNING","SC","29102","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1528044468","","","","","","","","",""
"1265419014","ORTHOPEDICS & SPORTS MEDICINE LLC","7029339393","9499 W CHARLESTON BLVD STE 200","LAS VEGAS","NV","89117","http://www.orthopedics-sportsmedicine.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1265419014","","","","","","","","",""
"1841276631","ORTHOPAEDIC ASSOCIATES, LLP","2818292000","18885 KATY FWY","HOUSTON","TX","77094","http://www.oadoc.com/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1841276631","","","","","","","","",""
